sentence,hate,category
11150 1819 14055 11693 3692 15110 12128 10030 310 7889 163 310 7889,1,crime
12855 13934 4719 741 14440 3057 14859 3586 3843,1,"Meme, TikTok and others"
3934 14206 12391 6609 1971 15223 13032,1,"Meme, TikTok and others"
11150 1819,1,"Meme, TikTok and others"
14826 15814 9069 2486 8779,0,sports
10681 6438 14926 26,1,crime
7520 12918 10416,1,crime
6393 9645,1,celebrity
11693 7231 11044 11726 11848 8177 2972 11693 14227 4210 11376 11044 6540 3862,0,sports
9089 14982 14122 8801 15278 10486 8533 1569,0,politics
12918 3610 3439 13396 12808 12918 14635 261 12540 13216 11910,1,crime
9642 8054 2113 14622 2636 1979,1,celebrity
4252 13101,0,crime
7138 11849 7138 15924 6966 15583 7797 7138 7183 10680 4897,1,"Meme, TikTok and others"
11376 3263,0,sports
5027 2345 829 3296 15782 2113 14803 8426,0,religion
5395 738 14995 15194 4662 11458 8496 8519 15 13043 10855 11180 13043 29 122 4750 9128 48 10134 3945 6848 4411 14471 408 8099 5078 9334 3009 13980 9311 257 13313 5414 15608 12973 5648 5863 7752 12973 5648 5863 13881 13881 5975 4413 738 6026 14822 2129 10694 10694 4763 6621 3589 6034 6829 4750 12973 15221 13313 408 4411 14471 408 1217 6034 3169 13881 12973 5863 7752 7681 13770 6047 6829 15042 9397 6047 13881 13881 15194 6031 13881 15194 14646 366 7622 6829 3786 10670 2205 8939 12788 13937 3885 1661 11001 1998 7123 114 11001 1998 2284 114 7570 7123 13024 2284 13024 2509 7283 7230 7570 13690 15942 738 6026 14902,1,sports
2249 11044 8249 14066 8249 3733 7683 10021 6320 14513 7247 7123 14513 7247 4204 10610 10455 15603 193 7231 8143 15600 5608 5900 5956 7983 8078 12379 10267 4355 11004 12543 2911 1819 4355 3254 15350 3938 2265 7247 1852 8008,1,entertainment
48 388 13496 8404 515 9256,1,politics
9480 11044 9449 3038,0,"Meme, TikTok and others"
7138 5900 15805 7837 1935,1,"Meme, TikTok and others"
6171 4528 11867 4635,0,religion
15814 11740 13500 392 11148 6952 4615 13030 8104 12109,0,sports
2445 5606 15028 2430 809 5454 8510 15321 15036 10462 9150 3327,0,crime
3959 15500 12613 227 485 2352 13047 7570 7078 7536 13196 7078 9362 13047 13065 6862 193 193,1,"Meme, TikTok and others"
1214 12568,0,"Meme, TikTok and others"
11376 13047 3454,1,sports
11693 9938 3982 485 6844 12037 1269 7878,1,sports
14599 14861 14599 7570 13716,1,celebrity
9239 6429 10984 13990,0,crime
9682 10967 8745 11387,0,religion
5689 10005 2638 2220 3375 2432 1007 15788 11693 509 3872 4107,1,politics
464 2007 7072 3118,0,"Meme, TikTok and others"
15543 14914,1,sports
12180 967 12869 6679 12821 6328 13934 11680 967 2617 10995 13990 15525,1,"Meme, TikTok and others"
9467 9154 1429 7009 9273 1429 15839,1,religion
7962 4801 7123 7823 11871 6766,1,religion
7229 3942,1,politics
1209 170 8994 6512 14556 11871 6766,1,religion
8526 3977 11963,1,politics
11706 11555 6766,0,crime
7428 6171 6219 10856 350 6259 14575 12517 5163 9100 3253 7570,0,religion
10005 3010 741 13944 12807 1958,1,sports
889 1819 2204 5160 1429 13047 1708 4895 7744,1,celebrity
7683 7138 14724 3886 9154 7683 9236 11520 3934 3203 15096 7138 7007 5791 8762 7138 8510 3549 8484 10553 4202,0,celebrity
15767 7078 10532 3777 9184 7667 10944 6881 3777 3253 6026 5696 5835 9814,1,celebrity
13072 13981 2791 5819,1,religion
9452 15709 7231 15616 6856 14412 8410 7007 9021 2535 658 12762 14724 14412,1,"Meme, TikTok and others"
831 5178 13357 7889 11001 15275 13077 6064 9346 6223 5069 14824 6617 11001 15342 13357 5019 9147 5467 11794 13357 7767 7353 11693 12697 11585 7231 14176,1,entertainment
9318 155 4936 12757 13990 3007 6171 13990 464 1790,0,crime
13312 741 13616 10926 13312 10227 8510 15834 13184 1790,0,politics
10191 2216,0,sports
1026 6179 14781 8216,0,celebrity
4033 1819 12364 9605 7655 11692 3942,1,celebrity
14072 7138 8601 9256 7138 3658 9256,1,sports
9645 1819 5501 464 3934 14187,1,crime
26 4567 499,1,"Meme, TikTok and others"
1429 13592 6647 6966 8191 11971 5215 9566 6966 8191 11971 5215 11976 1429 13592 677 1815 11884 5857 10314,0,politics
6844 1487 10570 5599 13990 14575 14050,1,entertainment
11376 4693 12613 3483 14981 3738,0,sports
5723 1591 5642 7795 9391 11495 9310 2545 12956 2650 349 2545 7078 15430 2932 7165 580 5723,1,sports
15625 1966 10377 15815 10463 3378 7713 3415 12090 1966 10742,1,politics
1429 8130 9558 13552,1,sports
741 14192 9192 2667 2096 2854,1,entertainment
15583 10337 15924 10928 8054 7007 1173 8054 8510 14726 9454,1,entertainment
3256 10995 8468 81 11329 5798 6393 11150 13637,1,religion
6608 8025,1,entertainment
2204 5160 13047 11963,1,celebrity
8977 9334 2171 13528,0,sports
4527 1377 8414 1776,1,entertainment
10749 5204 7954 5057,1,entertainment
11044 10016 15952 8734 7648 7078 13655 13655,0,sports
67 10865 741 15596 3100,0,politics
15161 8016 7230 15063 453 7377 1156 14981,0,crime
15924 14859 2500,0,politics
12100 1819 15563 11063 13686,0,"Meme, TikTok and others"
6991 14251 2993,0,politics
3725 14424 7007 7209,0,celebrity
3043 14365 7791 3764 3764 6339 5360 14981 5197 2999 4417 10005 12586 5197 2999,1,sports
9334 9069 5495 1000 2667 9334,1,politics
7246 9287 5513 9855 15603 2204 5160 7386 7838 10520 12897 6301,0,celebrity
9467 8763 12956 6571 1819,1,sports
6540 608 7950 430 6995 13844,1,crime
4986 12556 626 6418,0,entertainment
1849 3325 464 4962 9532 2984 11446 11882,0,"Meme, TikTok and others"
723 13631 12940 15179 13170 6512 7504 6253 8554 2942 6540 11794 7570 15600 12940 723 13631 12940,1,sports
15957 15836 14072 2733 13493 2733 1269 10537 14859 905 8066 1627 6608 15913 8025,1,entertainment
8414 8496,1,politics
15446 13637 9108 9780 15982 10336 7346 3673 10227 631 4241 14780 5057 6844 6464 15270,1,celebrity
2353 11835 12040 4024 13346 11607,0,religion
7962 11271 1069 13052 6991 13359 12424,1,religion
13983 8298 9150,1,sports
6158 14262 6026,1,crime
15094 70 9334 928 11297 15094 13974 11968 14713 4141 4417 1828 11963 13630 10663 14676 1343 15811 11587 11519 9938 15741 15603 11519 9938 9069 6540 14981 4141 11963 4417 1828,1,sports
9597 939 2882 10984 13047 13954 2168 9150,1,sports
1429 26 13047 14440 1429 7627 14247 13297,1,crime
6158 11864 7005 13334 15354,1,sports
6171 13785 2882 12803 6831,0,"Meme, TikTok and others"
4515 12810 4253 13485 15759 1303 1082 2942 13616 4717 9915,0,celebrity
909 2368 15364 15218 15759 10085,0,crime
15836 7754 3843 2519 8967 14724 12297 15532 11963 1429 3298 9602 1451 59 825 13983 11160,1,"Meme, TikTok and others"
15583 10072 2586 7570 6385 15913 3219 7138 2882 4141 1429 8510 5455 13983 6916 13786 741 12971 6533 917 11093 6731,1,crime
11849 11849 11394 2936 5069 7007 3977 13800 4133 11150 6632 5268 4854 2500 14306 11030 4386 8695 7341 9004 4639 6542 5622 7549 4168 11638 2825 8140 13697 12745 7649 9123 9056 2160 2337 5655 4639 1766 15719 1770 15673 12349 9774 9671 4472 4472 8510 12349 5895 13303 10481 13534 8190 8853 7356 15565 12349 2337 1092 9912 8510 12349 1896 12745,1,"Meme, TikTok and others"
7078 9362 15603 6320 15603 15015 3253 1343 15161 7372 7726,1,crime
11963 13982 7340 13346 3502 15009 11343 2942 6883 11977 15041 4137 11790 11150 1819 4801 6408 1815 4781 10486 1653 10367 2942 4564 6639,1,crime
10926 13312 6540 9301 13134 1232,1,politics
170 13093 5845,0,religion
6512 14676 5505 2615,1,religion
14607 3625 13673,0,politics
847 14893 5080 8040 14886 9051 5323 2281 13240 12807 2615 14067 1976 3843 10337 2882 1269 8764 539 13673 7667,1,celebrity
10005 3998 6068 5786 5740 10031 13192 13547 15122 6766,1,sports
9458 3203 8274 12790 13723 13047 5608 5720,0,sports
15836 14072 1429 7962 8054 7007 7962,1,religion
1026 1026 5504 12118 11630 15788 4132 13047 9790 136,0,politics
6706 9594 9334 1987 741 2220 11772 189 9078 2224 6706 4138 15862 6339,0,religion
15836 4952 13985 12691 9212 4284 6171 3453,1,"Meme, TikTok and others"
9183 13346 9150,0,"Meme, TikTok and others"
6685 4745 13346 15782 1790,0,sports
810 6743 5061 4165 26,1,entertainment
6512 6464 8066 10330 3777 11490 15723 746 1470 14790 11181 11441 12837 13983,1,celebrity
3897 4614 4986 1634 6946 10336 5363 13267 14325 6766 5324 6663 11301 7726 4982 15691 6533 7726 4003 5324 6208 464,0,crime
831 5069 14351 8622 2520,0,sports
7667 8651 9982 9353 7394 6235 6665 13261 13261 7895 6241 8734 7667 8651 1329,0,celebrity
12994 14101 12602,1,religion
2697 12918 2715 7581 14981 14914 11874 2328 10394 10480,1,entertainment
3596 7920,0,politics
13983 15974 10570 13496,1,religion
10087 3564 3046 5233,0,entertainment
11169 11928 12691 13990,0,crime
500 14724 7078 6021 4061 14456,0,sports
13441 4455 4736 3183 5338 14522 4736 13441 15481 15362,0,celebrity
6178 13680 13527 9566 831 13673 3815 1239 15096 12009,0,sports
1486 13701 10368 2155 1359 10525 1305 6736 13047 14836 7570 15921,0,politics
8927 12313 14554 8892 14755 11871 12322 3680,0,politics
7332 10568 15252 6766 7189 2905 11312 1790 11205 13203 1766 8734 13939 9998 13944 14982 4320 13184 8105 1790 10261 9037 5608 1790,0,politics
5096 8947 9592 6029 1429 4977 13983 7138 14613 7138 15924 14724 741 6540 7615 7138 7007 7138 12855 11102,1,religion
8177 11644 14266 7528 15354 1657,1,sports
12969 14023,0,religion
8714 177 12659 15275 847 14242 7570 10347 3276 2456 8714 2669 10876 13336,1,crime
11388 10336 13430 14982 655 12918 12484 14826 8377 11388 14613 9256 392 13397 8414 9966 11458 7231 13795 12918 12484 9839 14826 8377 11388 2636,1,sports
2357 14635 1770 13047 311 8305 1045 3502 12790 1790 3108 13325 12143 1705 1742 10944 11377,0,entertainment
13527 12807 10005 8727 2616 2512 9362,1,sports
4381 2615,1,crime
12855 13990 464,0,"Meme, TikTok and others"
5599 15255 551 14571 12544 8414 13353 13863,1,entertainment
6512 7983 10708 7223 271 6443 7966 14306 6797 1219 5120 8837 15673 15708 3441 550 6076 14822 7357 1298 14306 9917 699 3322 13680 3507 5956 3439 6565 8907 13993,1,religion
11777 7407 741 11272 3322 8177 7924 9230 5762 464,0,sports
15161 10187 14300 4669 14165,1,crime
10580 10580 10580 14077 14402 14474 11343 7231 15634 14317 11343 2942 3742 11343 7231 3339 10944 11343 13661 12959 10580 10580 10580,0,politics
7089 12119 6516 8510 3125 11744,1,entertainment
9645 10108,0,"Meme, TikTok and others"
14325 2097 1581 3896 6699 13985 3285 14002 6699 4842 15952 13524 14325 15707 5813 9469 6 719 8736 15105 227 11055 15294 2362 4982 1069 13749 13047 13060 12283 138 12064 15952 9309 5610 7363 4915 842 12438 12368 616 12855 1269 3555 14325 8630 5238 5403 12968 13354 12064 14325 15707 5274 6679 1536 14291 13027 14522 8443 12064 14325 15707 8565 6540 9476 3567 5502 6966 5968 14325 2097 10315 1360 3283 13636 5938 14325 2097 14522 12764 12064 6610 3318 6707 14325 2097 7078 5968 7683 11629 6573 6573 6540 12064 11571 13329 6171 7182 14325 2097 10315 10300 14935 13059 3256 3711 13329 14325 2097 14563 12968 5096 6221 7326,0,crime
15836 12041 15189 9459 340 9681,1,entertainment
11376 6158 4086 5398,1,sports
831 3739 14247 13297,0,crime
741 13586 7770 13093 6064 12676 13423 6504 8051 699 7078 13093 2235 4331 1770 3350 5825 8195,0,entertainment
15620,0,"Meme, TikTok and others"
5642 8365 11537 11343 184 527 3544 11517 2209 11458 5356 860 2209 13504 2226 14702 15231 1706 10552 10448 6966 10827 14574 10552 1144 4717 3498 1959 11600 7570 15941 14875,1,politics
7078 2113 2749 7162 14478 2651 3739 178 11061 5048 4130 12094 13854 796 12626 8634 5287 6136 11003 3739 6866 8178 11172 14773 8143 8778 831 5501 8123 2395,1,crime
3613 11097 7078 10995 9938 8427,0,"Meme, TikTok and others"
2218 12077 15730,0,"Meme, TikTok and others"
2211 9048 1026 14135 741 12971 5496 5057,0,celebrity
8143 7229 3942,1,politics
15281 13552 26,1,entertainment
1429 7138 4066 502 1681,1,sports
10880 6030 10336 15600,0,celebrity
8128 14447 3325 139 3362 12807 4785 6181 2659 14640,0,"Meme, TikTok and others"
7319 11376 1145 7078 7841 15788 8177 12496 10195 9300,0,sports
6540 430 7992,1,entertainment
5564 5565 9409 13430 9645 8695 833 9005 12900 9150 4066 6573 4717 15603,1,"Meme, TikTok and others"
2816 6512 4247 6789 5567,1,sports
10001 2419 12802 7570 12198 2652 1002 528 15200 831 12778 13950 14089 15441,1,religion
1026 4319 13623 10944 2698 6418,0,celebrity
15721 1269 2422 11506 6222,1,entertainment
8054 11849 6071 605,1,religion
6158 11376 1429 15673 3287,1,sports
9615 3722 15952 1751 5622 12025 7726 11044 622 5736 14574 9010 6892 1193 3746 6694 13904 14782 14726 3937 10433 11030 12296 1300,0,crime
12118 6766,0,religion
14440 9558 3968 9128 3864 15836 3968 14440,1,entertainment
6429 13990 464,0,crime
6158 9021 2445 12803 7570 14699 15877 11364 4012 3671 5105 7020,1,religion
7138 7295 7356 9256 15836 14072 13166 2423 14140 430,1,"Meme, TikTok and others"
8240 9467 9154,1,crime
6571 10336 3267,0,religion
7900,0,sports
12962 15535 13375 3439 2863 5724 15673 12470 8664,0,religion
1286 26 14669 9668 12962 8241 13221 13324 26 9078 2942 10336 9524,1,crime
7078 12210 15603 9277 14995 8410 13047 15535 1819 11492 6393 15600 7976 7506 15852 14 3610 13602 8410 193 1020 11693 10227 6129 13093 15556 7792 193 15149 3610 14103 3551 7506 12713 15232 6766 14828 9539,1,religion
7078 13047 13065 1924 10282 7043 1281,0,politics
15029 13230 11607,1,"Meme, TikTok and others"
2113 14635 11030 5740,0,religion
11789 1738 10743 1738 7230 9077 26,1,entertainment
11150 1819 7247 2679 2154 15836 10416 2693,1,sports
3622 3253 1343 1790 3253 14635 10833 15226 10501 7110 15292,0,entertainment
10903 4770,0,entertainment
8021 11777 13944 3142 7589 15744 13944 12807 142 10178 14227 3815 11777 9089 2899 9089 2119 3253 11653 11653 15603 12466 6366 6540 14545 12234 6284 6284 15788 14996 11777 15471 8782,1,sports
430 13003 2624,1,entertainment
831 15600 10263 7020 8933,0,"Meme, TikTok and others"
1658 8510 8143 15924 7229,1,"Meme, TikTok and others"
15836 14072 7138 26 12691,1,"Meme, TikTok and others"
3050 2636 6540 12461,0,sports
5204 13283 2682,0,entertainment
1026 14135 2205 11441 3364 11763 6541 15919 2235 7806 15009 10665 12244 1436 1770 6753 6868 10326 2046 4495 4330,0,celebrity
5820 11849 407 10296,1,"Meme, TikTok and others"
15836 13552 9335 14480 1429 3256 1887 1429 7976 2360 5544 13552 14308 7111 9485 2430 1579 3357 13696 5805 13476 935 9146 9956 11030 14447 5096 13937 11793 942 1958 11040 10235 14104 9467 10529 3256 13937 12691 6005 15075 3043 2428 10848 3256 1083 3256 2428 7847 6158 1429 713 7138 6956 229 831 7800 5027 9337 1429 8160 15846 12841 4232 7138 8745 11237 13983 12118 15782 6066 13710 15782 15510 3242 1429 14480 6158 713 11364 4562 4316 11849 5141 8180 741 9966 3043 1429 12807 3441,1,religion
13047 8414 13119,1,celebrity
4282 1498 10336 1145 10315 2548 464 3271 3735 12348 11376 11078 11919 18 11033 12128 8014,0,sports
3105 14961 9129 1790,1,entertainment
7078 9645 8496 7231 2333 10109 6539 9645,1,politics
14476 3968 13623 5284 13673 7570 9186 3043 3210 3968,1,"Meme, TikTok and others"
2422 56 13990,1,"Meme, TikTok and others"
14187 5428 15491 2671 6621 12968 4485 6398 481 5990 2671 2959,0,entertainment
8143,1,"Meme, TikTok and others"
12175 8195,0,crime
11376 13047 8143 4643,1,sports
2400 15924 15603 9504 9329 15782 13260 8021 12521 102,1,entertainment
14877 2770 15422 2770 2770 14076 3574 5424 7719 6678 1026 9794 10178 14265 10348 5224 10336 10734 831 7410 11050 6566 310 5224 10550 139 9264 9264 10456,0,celebrity
7078 3602 15976 8298 1076 3453 9362 7078 7125 4224 581,1,crime
26 1092 1377 15913 3937,1,crime
14681 8510 9256 4493 14075,1,"Meme, TikTok and others"
10269 9084 5931 2557 1776 3253 9311 3093,0,entertainment
11415 12104 10926 7138 8135 1343 3498,0,politics
4170 13032 464,1,crime
3696 4460 12322,0,religion
13047 6571 6649 1819 10705 1008 5739 12207 14134,1,religion
1429 13047 5642 2882,1,"Meme, TikTok and others"
3615 10568 4074 6102 13047 3232 1429 8143,0,religion
3454 11376 1429 3693 15690 7225,1,sports
6474 15764 3314 3756 15764 5057 9021 7138 9150 738 14681 741 15319 12807 7138 26 4553 5027 720,1,crime
49 12130 15844 13990 8369 7247 3963 2500 11364 15559 13773 3197 9479 3963 13773 831 5679 15981 9553 10143 15374 2595 7247 3963 13773 12320 5668 3688 2834 6968 14403 11706 12462 7931 12470 1104 13430 7114 12500 5361 12500 2959 5775 4050 3157 9163 9004 6540 7060 3154 373 9580 12087 7708 6662 13179 11245 12343 15734 13990 1300 14440 26 15734 13990 1424 7259 13983 15734 13990 3984 8214,1,crime
8410 7078 3619 9217 8014 464 14981 12284 8240 11785 2416 2934 6679 7069 14663 3707 1632 6705 12470 14948 1104 12500 13143 7085 15829 9013 4099 4474 9777 373 13740 5642 10294 584,1,crime
13423 14170 15483 741 10922 389 13091 13421 210 2267 13421 1790 118 6171 7247 2942 6408 13990 11657 1790,0,crime
13547 6026 689 7138 7356 6298 12918 9154,1,religion
8881 7249 13047 2667 15273 782 6540 13047 14922 13504 14922 1144 6444 13531,1,entertainment
5193 11955 13764 12855 15924 12157 12982 7612 847 15073 3447 2575 14055 7067 197 13990 9998 6567 6567 1086 2318 6429 1821 3346 1500 10427 9683 11484 9908,0,crime
13047 14360 13338 1819,1,crime
10336 2014 26 2631,1,"Meme, TikTok and others"
6393 5741 3968 6171 13785 10351 6586 11657,1,religion
14607 2411 13405 15782 501 4482 10164 10181 1414 919 8582 3937,1,politics
5758 4185 8408 13936 1657 15197 6091 11770 5806 12578 15952 10337 3696 261 8801 14393 7750 3743 12780 4307 4717 13997 1292,1,crime
14325 13907 13739 15096 12196 6551 11962 3939 9070 3740 15396,0,crime
116 10175 8734,0,entertainment
11389 7230 8254 15712 1725 5034 12868 1653 2381 3746 9289 15101 7965 3584 1526,1,religion
6105 12202 15836 9756 3894 4669,1,sports
13032 464,0,"Meme, TikTok and others"
936 8164,0,politics
6248 15814,0,sports
14093 14613 9256 12654 1670 11668 15783,1,sports
13312 11458 7229 15834 295 11458 9064 8717,1,politics
15579 4301,1,crime
9632 1520 2902 8621,0,politics
12862 1080 11791 14187,0,politics
689 7526 13032 11687,0,religion
6210 512 7532 10457 1264 12860 13577 5827 15018 3203 13248 6402 6938 12387 3869 2906,0,celebrity
12773 7721 11066 2936 6132 5148 14793 7247 9801 1385 15263 7844 1916 13032 464 4553 8014 464,0,"Meme, TikTok and others"
6214 14077 8037 11442 8208 9405 683 8918 3460 9708,0,politics
3186 9827 4005 5302 10219 2660 15431 3967 14574 4495 4330 15673 7170 4437 15603 15603 12866,0,celebrity
6158 13365 14190 10888 7726,1,religion
2547 7290 12118 8682 13762 13247,0,religion
15111 14635 15275 3764 14664 15913 4762 11968 15673 15096 15223 831 6587,1,crime
11376 6098 7868 3043,1,sports
2545 7246 11345 11345,0,sports
11791 14187 15099 7803 11205 5054 10584 56,1,religion
13047 26 12613 392 311 12280 14635 8692,1,entertainment
10382 341 11044 5365 4762 1120 7889 8940,0,crime
15582 1607 7570 10347 1724 125 14445 2092 5502 10206 1738 369 10861 9150 13047 10708 7635 7844 7570 10347 151 1819,1,religion
15836 1819 366 12586 1207 2906 3602 4115 13042 9311 6418,1,crime
6571 13210 4123,1,"Meme, TikTok and others"
10570 15836 2997 13934 8054 14613 2392 11441 11339 15247 357 12170,1,"Meme, TikTok and others"
12521 13047 14440 1531 1546 15912 9479 12855 3325 2159 430 13651 14440 430 15912 12855 7138 5788 11410 7594 11968 11884 6182 430,1,"Meme, TikTok and others"
15584 1724 4694 6883 246 12091 7246 15322 3043 495 1819,1,politics
1607 14440 15583 9645 549 15913 9150,1,"Meme, TikTok and others"
8232 3928 1026 13047 9837 12784 3862 15044 10474 9185 11758 11343 7231 4648 1719 6547 10360 6478 13797 13170 13047 1318 12826 5027 14998 10232 3299 13454 985 14184 14055 1980 8316 9310 14981 13047 7812 12183 9732 1447 8094 15131 1508 8316 8938 9257 11367 8190 11444 15096 11444 13396 1318 5027 1507 12097 7291 3989 9183 3243 11503 15047 7466 3431 3976 12078 8055 554 11283 14244 1026 7536 2755 14184 11909 5716 9831 1156 8586 3362 8145 2250 13346 13346 5138 103 10022 3298 3567 9115 6966 10995 13346 3453 11338 9115 1156 1156 3102 9115 4210 15287 14752 3362 1026 9115 6216 13047 7231 2516 4210 15287 13990 11545 4630 6976 1475 13236 8942 6865 14055 1249 3979 8291 13047 15095 11340 6540 13276 3425 5829 8345 7230 7230 1156 1548 897 14378 2609 11786 9842 10336 13688 15044 6900 1854 15972 5022 13040 4997 15722 15044 6900 15285 8659 7998 14981 11449 14 1156 13740 6624 3187 859 2141 4997 9534 1077 13894 11105 1156 3820 8851 580 5437 4716 3243 5902 8934 4133 12376 12376 8883 12119 13639 2212 14871 7362 2792 10426 1910 3228 8117 9236 10426 3469 11794 1026 7230 3661 1156 15673 15788 14 14950 15673 6025 7231 310 7752 14 3882 2942 3187 10545 7122 11204 4840 699 12321 12298 6712 13828 14174 10493 3779 7518 11607 1641 5553 9915 8790 6930 15044 10474 9185 10336 12840 15713 6804 6947 10863 4137 1026 11458 4038 7728 3552 2385 14699 15096 5214 13589 11030 8835 13720 1026 3044 6540 1980 8334 6431 12533 2757 9479 14981 7422 13597 9236 6540 6431 790 14981 310 1026 3044 7714 3862 1661 11458 14003 5775 7825 344 4099 7328 7998 13164 10037 14825 9479 6966 10406 9479 9660 9498 4352 4002,0,celebrity
