sentence,hate,category
বিচার কঠিন বিচার দোষ ক্যামেরার।। ভিডিও হাসাইলি রে মাগী,1,crime
ভাড়া বেচেঁ আছো পোলাপান গুলা কার গায়েবি জানাজা পড়ছে।😂😂😂,1,celebrity
সারা জীবন জানতাম বয়ফ্রেনড শামি ধোরে রাখতে মোন ভালোবাসা লাগে।আর মাগি টা বলে। বলি।আসলে ভাসা নাই। আরো বড়ো করো ছোট হোয়ে গেছে। জা আজ় কোরে মানুষ ভুলাইতেছো।মরনের সাপ কুড়ে কুড়ে খাবে মজা টা বুজবি।ছি ছি ছি।,1,entertainment
প্রিয় সালমান প্রিয় হোমায়ুন ফরিদী মাঝে আসবেনা সুবর্ণা মুস্তাফা হুমায়ুন ফরিদী ছেড়ে স্বার্থ হাসিল সামিরা চৌধুরী সালমান শাহকে হত্যা সুখের সংসার আজব দুনিয়া রে ভাই,0,entertainment
হালার পু হালা কথার সায়োন্ট মেউজি বাজাবি নাট দিলি হালার পূ হালা কনো বাল তৌ বূজা জায়,1,entertainment
মানুষ নাটক দেখবে।,0,politics
বাবামারাএইচেলেকেমারা,0,"Meme, TikTok and others"
ছাগলটা সকল কমেন্ট পড়ে,1,celebrity
নিউজ শুদু মুসলিম রাই সমওন কারন জিনিষ তদনত করেনা মিডিয়া বলছে বুঝতে শুদু জিনদাবাদ নয,0,"Meme, TikTok and others"
শালির দুধ কতজনে হাত দিছে,1,"Meme, TikTok and others"
যথাযথ বিচার চাই শাস্তি দেয়া কখনো,0,"Meme, TikTok and others"
চামে চামে হুজুর দয়াল বাবার ভন্ড গানগুলো গাইলেন এইসব হুজুররা বড় ভন্ড আলেম রুপি শয়তান পেটানো দরকার,0,religion
দুমুখো শাপ রিফাতের স্ত্রী এক সাথে দুইটা ছেলেকে খেয়েছে একটা মতই বিষাক্ত আরেকটা নির্দোষ ছেলেকেও খেয়েছে আল্লাহর দোয়া পৃথিবীর ছেলের কপালে মিন্নির মত বউ জোটে আল্লাহ মানুষ নামের শয়তান সবাইকে নিরাপদ রাখুক,0,crime
রাজনীতি টিভি অভিনেতা অস্কার বিজয়ী হতেন। অভিনয় করবেন। একা গেলেন কেন। বাকি ছাত্র সংসদের সদস্যরা ছাড়া,0,politics
একজন পাপন আইসিস কথা বলছে সাকিব জড়িয়ে গোমড় ঢাকছেন।।,0,sports
অপেক্ষার পাইলাম ভাইয়া আপ্নার ভিডিও অস্থির হইছে ভাই 👌👌👌,0,politics
