sentence,hate,category
সৌদি আরবের মতো এদেরকে ও দিবালোকে ফাসি দেয়া হোক শূয়রের বাচ্চাদের,1,crime
খুশি হলাম জানোয়ারের বাচ্চাদের ফাঁসি হচ্ছে,1,crime
জানোয়ার কে শরিলের চামরা তুলে তার পর লবন আর মরিচ গুঁড়ো মেখে দেওয়া হোক তার পর ও বুঝতে পারবে বাবা মাকে কি কষ্ট দিয়েছে,1,"Meme, TikTok and others"
মানুস আর মানুস নাই,0,"Meme, TikTok and others"
আল্লাহ আপনি বাঁচি আছেন? বিশ্বাস করেন ভাবছিলাম মরে গেছেন।,0,celebrity
তুই জাফরবাল একটা রাজাকার,1,celebrity
"পায়খানার গু এর ভিতর এ ধ্যান করলো নাকি ৩ দিন,,,,গু খাইতে খাইতে এগুলা মনে ছিলো না,,,গু খেয়ে পেট ভরে গেছে,এখন জ্ঞান ফিরলো😎😎😎😜😜😜👅",0,celebrity
বইকেনার টাকা পাইই না সবসসময়।  তাই পিডিএফ পড়ি 😭😭😭,0,celebrity
এতো খারাপ ভিডিও আবার সেয়ার করতে বলছেন আপনি ও এদের মধ্যে একজন ফালতু।,0,religion
আমার বিচারে ডিছি চাকরি কে রে নেয়া হোক তার পরে দুজনের বিয়ে দোয়া হোক আপনারা কে কে এক মত আছেন,0,crime
ভন্ড।।।সবাইকে ঈদ মুবারাক,0,religion
বেটা মাদারটোস্ট,1,celebrity
মাশ আল্লাহ,0,religion
কিছুই করার নাই ভাইয়া আমরা আপনার প্রতিবাদ করলে কি হবে সরকার তো প্রততিবাদ করতেছেনা,0,religion
তুইন আরেক নয়া পাগল ভারইছত মাদারচুত,1,religion
তুর মাকে আমি চুদবো মাগির পুত এগুলা কি গান।,1,entertainment
"হালা বাইনচুত,,, সরি খারাপ কথা ব্যবহার করার জন্য।",1,celebrity
কত আর চুদা লইবি নারী নামের কলংক তুই,1,religion
এ মেয়েটার ফাঁসি চাই,0,crime
তুই কেবলই তার দুইটা হনুমান কে নিয়ে বিচারকের আসনে বসে কি পাগল,1,entertainment
"ওরে চুতমারানি , সিফাত কাকা তোরে দিয়া ব্লোজব করানোর জন্য খুজতেছে , এই বার পাইলে তোরে প্রেগনেন্ট করে ছাড়বে ।",1,celebrity
শালারে ইচ্ছা মতন পিটাইতে মনে চায় সাথে ওর বৌওটারে কারন কিছু না বলে দারিয়ে দেখতেছে,1,"Meme, TikTok and others"
